"","likedcount","replycount"
"7146",19722,39
"7147",13759,154
"7148",10842,20
"7149",145054,558
"7150",64513,428
"7151",55280,73
"7152",48890,76
"7153",30719,356
"7154",42267,54
"7155",18381,38
"7156",14392,93
"7157",13379,130
"7158",7896,3
"7159",107542,244
"7160",83121,108
"7161",41288,1033
"7162",28601,389
"7163",28001,92
"7164",667240,2621
"7165",453234,3146
"7166",296148,2196
"7167",226933,913
"7168",219287,885
"7169",58065,166
"7170",40770,670
"7171",39314,123
"7172",29458,90
"7173",28053,133
"7174",57054,263
"7175",37168,385
"7176",31542,21
"7177",19026,27
"7178",18904,12
"7179",29723,272
"7180",17966,87
"7181",13242,10
"7182",10813,72
"7183",7690,15
"7184",33880,434
"7185",24177,124
"7186",21956,247
"7187",15697,60
"7188",5959,34
"7189",26396,60
"7190",12771,70
"7191",8973,32
"7192",7679,39
"7193",5843,10
"7194",15842,50
"7195",8020,57
"7196",7545,50
"7197",7205,28
"7198",3527,63
"7199",68062,1187
"7200",44726,314
"7201",37333,290
"7202",28153,456
"7203",21909,46
"7204",50882,101
"7205",22079,78
"7206",19258,41
"7207",14967,16
"7208",13772,1
"7209",328143,2587
"7210",209535,971
"7211",89960,1815
"7212",53118,120
"7213",39782,148
"7214",24057,165
"7215",11722,39
"7216",6985,90
"7217",5735,24
"7218",5216,14
"7219",67664,224
"7220",26249,19
"7221",19241,74
"7222",14751,13
"7223",11281,15
"7224",17895,150
"7225",12271,67
"7226",12195,177
"7227",8641,19
"7228",6892,13
"7229",30032,336
"7230",14384,94
"7231",9631,145
"7232",7535,10
"7233",5315,26
"7234",10764,7
"7235",9348,11
"7236",5992,54
"7237",5900,1
"7238",4956,713
"7239",78737,234
"7240",77641,1158
"7241",36709,221
"7242",26910,32
"7243",25178,69
"7244",27622,79
"7245",19117,151
"7246",9756,134
"7247",8667,14
"7248",5614,34
"7249",132979,1355
"7250",98415,1069
"7251",59216,294
"7252",45208,339
"7253",42332,208
"7254",28353,0
"7255",17125,4
"7256",13471,0
"7257",11141,0
"7258",10101,0
"7259",36093,144
"7260",16796,19
"7262",10369,27
"7263",9044,12
"7264",29377,37
"7265",27142,128
"7266",17051,15
"7267",16498,14
"7268",10799,31
"7269",201938,595
"7270",166635,624
"7271",100965,480
"7272",70775,45
"7273",69314,96
"7274",22291,0
"7275",16684,0
"7276",10664,0
"7277",9141,0
"7278",7482,0
"7279",45153,48
"7280",27315,32
"7281",20310,135
"7282",18036,86
"7283",8525,9
"7284",27345,553
"7285",16989,204
"7286",7887,270
"7287",6466,120
"7288",5221,306
"7289",50119,46
"7290",40962,198
"7291",30160,36
"7292",21554,42
"7293",16207,33
"7294",36648,502
"7295",18808,116
"7296",16659,130
"7297",12041,119
"7298",11659,198
"7299",35200,158
"7300",25894,95
"7301",24765,116
"7302",15577,17
"7303",13176,151
"7304",170481,8780
"7305",114700,2847
"7306",82656,1243
"7307",41375,400
"7308",39763,579
"7309",79437,387
"7310",57008,413
"7311",36543,146
"7312",30053,401
"7313",29456,476
"7314",161452,615
"7315",103770,198
"7316",84805,200
"7317",54385,104
"7318",43988,188
"7319",60669,120
"7320",28012,112
"7321",21887,182
"7322",19047,30
"7323",17357,2
"7324",191335,315
"7325",110593,348
"7326",67519,193
"7327",58738,178
"7328",47827,12
"7329",28109,474
"7330",17631,658
"7331",15763,402
"7332",12832,89
"7333",12122,108
"7334",32800,128
"7335",30487,235
"7336",24106,110
"7337",18258,309
"7338",17458,48
"7339",123939,362
"7340",76814,210
"7341",67915,196
"7342",51803,289
"7343",39598,185
"7344",40649,488
"7345",29272,235
"7346",18245,72
"7347",12371,39
"7348",11840,58
"7349",225773,760
"7350",176541,320
"7351",74217,1148
"7352",50172,720
"7353",47363,213
"7354",251801,1284
"7355",196304,1060
"7356",145853,232
"7357",116112,197
"7358",107365,1250
"7359",19289,0
"7360",16463,0
"7361",9124,0
"7362",8518,0
"7363",8041,0
"7364",133552,1650
"7365",70866,1612
"7366",69405,410
"7367",39992,232
"7368",28034,219
"7369",45038,146
"7370",20537,58
"7371",17604,178
"7372",10981,20
"7373",10494,65
"7374",31906,196
"7375",13358,32
"7376",8198,17
"7377",7757,61
"7378",4991,1
"7379",39024,304
"7380",22993,78
"7381",22059,191
"7382",15600,203
"7383",13148,35
"7384",33264,110
"7385",24862,38
"7386",22879,134
"7387",19788,15
"7388",17426,38
"7389",86917,314
"7390",66086,373
"7391",63554,569
"7392",41248,323
"7393",35025,126
"7394",25202,38
"7395",17799,20
"7396",10308,30
"7397",3855,6
"7398",3245,2
"7399",29695,258
"7400",28270,52
"7401",23648,771
"7402",19832,90
"7403",9579,2
"7404",20831,82
"7405",20366,48
"7406",12501,61
"7407",8560,63
"7408",5133,6
"7409",94846,372
"7410",58244,292
"7411",46017,235
"7412",30471,1448
"7413",28682,248
"7414",100559,54
"7415",70432,115
"7416",52656,75
"7417",43820,131
"7418",37463,12
"7419",32915,27
"7420",20468,37
"7421",18032,57
"7422",14422,15
"7423",10185,8
"7424",25955,49
"7425",18471,144
"7426",16285,28
"7427",8702,21
"7428",8224,7
"7429",39388,37
"7430",29130,49
"7431",15175,4
"7432",13305,70
"7433",10512,15
"7434",57357,260
"7435",36143,90
"7436",26499,43
"7437",21033,57
"7438",18605,68
"7439",53679,195
"7440",37680,40
"7441",31408,13
"7442",22030,28
"7443",15018,2
"7444",13349,14
"7445",10294,7
"7446",8669,7
"7447",6983,1
"7448",6144,30
"7449",58734,532
"7450",30916,261
"7451",24936,210
"7452",17272,105
"7453",13110,30
"7454",167148,1902
"7455",87733,637
"7456",78126,1305
"7457",49912,711
"7458",33035,192
"7459",24900,90
"7460",17665,116
"7461",9415,73
"7462",7392,107
"7463",7001,64
"7464",110092,576
"7465",64057,289
"7466",56705,163
"7467",37422,121
"7468",37031,198
"7469",220543,1715
"7470",159184,1657
"7471",157800,771
"7472",101208,1449
"7473",92686,1749
"7474",43750,130
"7475",28145,56
"7476",20110,30
"7477",18710,90
"7478",12147,38
"7479",99877,1296
"7480",59740,146
"7481",47936,3413
"7482",24663,84
"7483",20194,45
"7484",148841,255
"7485",128691,2424
"7486",78863,293
"7487",35817,60
"7488",33189,22
"7489",73547,242
"7490",46172,152
"7491",43995,67
"7492",26541,32
"7493",24005,35
"7494",64184,43
"7495",47927,13
"7496",37387,28
"7497",25093,25
"7498",21537,37
"7499",40655,816
"7500",30156,200
"7501",19423,28
"7502",14222,104
"7503",12759,65
"7504",18803,39
"7505",14039,19
"7506",12546,121
"7507",11073,28
"7508",9138,15
"7509",41743,101
"7510",19498,27
"7511",15143,126
"7512",11939,61
"7513",10996,10
"7514",203277,464
"7515",169508,1058
"7516",140107,831
"7517",100521,263
"7518",76079,234
"7519",162518,765
"7520",105388,420
"7521",72222,67
"7522",64874,79
"7523",56972,176
"7524",162452,1107
"7525",144502,699
"7526",69637,775
"7527",57965,626
"7528",28043,30
"7529",115072,1190
"7530",93429,1213
"7531",63453,827
"7532",31985,112
"7533",29153,196
"7534",128631,2008
"7535",103252,447
"7536",70240,264
"7537",54335,406
"7538",35372,108
"7539",121053,345
"7540",40026,204
"7541",28180,50
"7542",18418,21
"7543",17372,23
"7544",13495,3
"7545",9361,3
"7546",9207,9
"7547",6765,0
"7548",4428,0
"7549",41831,214
"7550",34581,324
"7551",18646,205
"7552",15477,13
"7553",14606,440
"7554",48959,51
"7555",20602,70
"7556",15937,116
"7557",13997,172
"7558",12545,2
"7559",453030,1881
"7560",341972,750
"7561",263200,2331
"7562",168944,165
"7563",147335,324
"7564",19271,372
"7565",7413,144
"7566",6172,48
"7567",4706,58
"7568",4450,161
"7569",68296,331
"7570",61009,673
"7571",45580,342
"7572",33802,127
"7574",27986,136
"7575",27363,88
"7576",20815,146
"7577",17880,44
"7578",17407,141
"7579",38430,0
"7580",17198,0
"7581",13567,0
"7582",13264,0
"7583",8307,0
"7584",42104,25
"7585",28675,451
"7586",17266,16
"7587",15681,39
"7588",14922,17
"7589",17246,39
"7590",10040,0
"7591",7635,0
"7592",7313,0
"7593",7190,2
"7594",32468,235
"7595",27279,263
"7596",16222,131
"7597",11939,34
"7598",5426,50
"7599",61802,378
"7600",34106,69
"7601",33675,158
"7602",26803,160
"7603",25130,582
"7604",41499,119
"7605",13600,11
"7606",5970,5
"7607",5680,60
"7608",3699,43
"7609",55298,115
"7610",38112,43
"7611",37198,2
"7612",28722,190
"7613",18469,131
"7614",47192,62
"7615",33216,10
"7616",19826,16
"7617",19425,17
"7618",14663,7
"7619",41438,744
"7620",30573,3147
"7621",22893,186
"7622",20481,213
"7623",17138,129
"7624",118565,723
"7625",59008,441
"7626",38975,118
"7627",32346,63
"7628",27370,126
"7629",22861,228
"7630",12760,543
"7631",8741,18
"7632",6572,187
"7633",5610,243
"7634",116561,276
"7635",50481,64
"7636",31647,83
"7637",29744,29
"7638",24899,28
"7639",377219,3183
"7640",268567,1627
"7641",202646,2044
"7642",140598,696
"7643",133469,580
"7644",211649,551
"7645",106804,835
"7646",103833,339
"7647",46711,163
"7648",36553,99
"7649",10618,129
"7650",6236,4
"7651",4684,7
"7652",3656,0
"7653",2720,0
"7654",255485,610
"7655",140274,1082
"7656",115482,1033
"7657",90967,492
"7658",77025,542
"7659",35107,102
"7660",32228,564
"7661",27070,73
"7662",26565,58
"7663",23391,162
"7664",246332,15
"7665",95649,1
"7666",62205,7
"7667",36724,1
"7668",33883,0
"7669",53491,74
"7670",30738,128
"7671",20678,78
"7672",11318,24
"7673",7517,73
"7674",300771,1317
"7675",126697,443
"7676",70333,211
"7677",61993,1559
"7678",52606,273
"7679",86731,206
"7680",60301,58
"7681",36679,70
"7682",31696,175
"7683",27269,35
"7684",17710,187
"7685",8004,91
"7686",4380,21
"7687",4125,11
"7688",3848,19
"7689",106794,131
"7690",60541,292
"7691",54613,323
"7692",35339,356
"7693",34750,58
"7694",41648,38
"7695",31122,173
"7696",25622,9
"7697",25054,25
"7698",14154,87
"7699",21627,85
"7700",17272,80
"7701",9013,28
"7702",6713,82
"7703",6420,173
"7704",38281,361
"7705",24640,121
"7706",22068,12
"7707",13230,30
"7708",12012,43
"7710",73775,207
"7711",39222,51
"7712",30046,38
"7713",22792,75
"7714",60316,52
"7715",37637,46
"7716",24607,67
"7717",22732,1
"7718",21084,3
"7719",19693,71
"7720",14468,144
"7721",5776,3
"7722",4911,7
"7723",4497,15
"7724",39682,213
"7725",39408,197
"7726",25405,338
"7727",15648,72
"7728",13540,44
"7729",33158,0
"7730",26093,0
"7731",16290,0
"7732",14586,0
"7733",11496,0
"7734",31279,274
"7735",23516,205
"7736",12580,148
"7737",9109,28
"7738",4906,151
"7739",72135,480
"7740",45606,280
"7741",38053,105
"7742",34403,78
"7743",30980,55
"7744",46998,1066
"7745",32942,641
"7746",25291,160
"7747",21363,132
"7748",18684,1014
"7749",170663,1185
"7750",115512,815
"7751",41811,405
"7752",37353,327
"7753",29212,28
"7754",29579,74
"7755",21869,206
"7756",18797,241
"7757",11642,43
"7758",9641,11
"7759",38025,0
"7760",34801,0
"7761",20871,0
"7762",19175,0
"7763",18297,0
"7764",174088,1177
"7766",132930,984
"7767",98667,734
"7768",50557,215
"7769",22445,89
"7770",15859,13
"7771",10699,15
"7772",8234,17
"7773",7179,19
"7774",62730,351
"7775",59269,372
"7776",45986,169
"7777",41303,137
"7778",33461,32
"7779",62206,1329
"7780",56537,582
"7781",46671,723
"7782",31445,448
"7783",20082,77
"7784",145169,49
"7785",84856,61
"7786",40078,1
"7787",31928,15
"7788",22783,1
"7789",71845,82
"7790",46295,53
"7791",21460,5
"7792",13959,8
"7793",8941,1
"7794",114517,849
"7795",111209,634
"7796",73827,357
"7797",58062,186
"7798",56991,116
"7799",38069,392
"7800",21426,123
"7801",18068,123
"7802",7909,13
"7803",7415,24
"7804",88218,360
"7805",78612,352
"7806",61050,86
"7807",51603,1016
"7808",38430,90
"7809",36142,119
"7810",24249,127
"7811",18609,198
"7812",15932,39
"7813",14748,135
"7814",70305,3783
"7815",32042,274
"7816",20955,174
"7817",16645,192
"7818",12975,49
"7819",14628,28
"7820",11053,2
"7821",8623,9
"7822",7649,21
"7823",6585,2
"7824",67366,226
"7825",25361,106
"7826",19537,175
"7827",18272,81
"7828",9633,21
"7829",62950,176
"7830",49156,309
"7831",32350,159
"7832",27733,625
"7833",26057,173
"7834",94247,315
"7835",59723,171
"7836",49148,81
"7837",40370,100
"7838",24636,60
"7839",42574,49
"7840",31641,59
"7841",25459,45
"7842",20967,151
"7843",6838,6
"7844",136279,546
"7845",110277,655
"7846",108814,329
"7847",75660,312
"7848",58447,193
"7849",78702,627
"7850",46170,20
"7851",45544,122
"7852",41317,148
"7853",32047,31
"7854",162814,309
"7855",113854,1318
"7856",70992,153
"7857",65041,121
"7858",58591,617
"7859",320188,963
"7860",188722,1560
"7861",166347,640
"7862",95744,440
"7863",63922,361
"7864",41852,42
"7865",32535,147
"7866",17843,16
"7867",16601,71
"7868",13139,1
"7869",19415,240
"7870",14502,161
"7871",11225,0
"7872",6400,22
"7873",3787,132
"7874",912509,2609
"7875",829877,1381
"7876",518908,13187
"7877",358559,1909
"7878",350751,1418
"7879",20100,40
"7880",10310,11
"7881",7514,1
"7883",4121,0
"7884",74191,823
"7885",65354,218
"7886",41544,515
"7887",30728,64
"7888",25217,65
"7889",35550,158
"7890",25253,54
"7891",21985,49
"7892",12473,112
"7893",9833,364
"7894",224315,1941
"7895",133977,443
"7896",101193,977
"7897",68123,357
"7898",46497,47
"7899",25124,178
"7900",10193,114
"7901",7671,161
"7902",4253,13
"7903",4032,71
"7904",30881,350
"7905",18370,148
"7907",7035,5
"7908",5447,56
"7909",43133,340
"7910",24424,301
"7911",16428,27
"7912",12516,33
"7913",7062,13
"7914",106865,960
"7915",105003,811
"7916",55343,531
"7917",47816,206
"7918",38793,2729
"7919",30989,14
"7920",19210,4
"7921",12565,2
"7922",11198,5
"7923",10167,14
"7924",5806,0
"7925",3467,0
"7926",2993,0
"7927",1953,0
"7928",1465,0
"7929",21155,638
"7930",16584,45
"7931",11807,246
"7932",9233,202
"7933",6874,839
"7934",89816,548
"7935",56119,99
"7936",50444,133
"7937",20838,10
"7938",15747,14
"7939",46169,777
"7940",23508,217
"7941",17011,205
"7942",10250,96
"7943",9937,2
"7944",49001,197
"7945",37000,302
"7946",17592,100
"7947",12723,108
"7948",8411,37
"7949",159922,1986
"7950",122574,695
"7951",61876,272
"7952",60257,1227
"7953",48726,223
"7954",138076,2296
"7955",98834,984
"7956",98303,525
"7957",61424,249
"7958",54874,276
"7959",23512,164
"7960",21887,82
"7961",15681,73
"7962",9262,68
"7963",6681,4
"7964",23142,34
"7965",21258,26
"7966",12821,10
"7967",9860,38
"7968",7933,8
"7969",37396,75
"7970",17186,95
"7971",14797,45
"7972",13385,39
"7973",11633,14
"7974",65932,360
"7975",42576,235
"7976",32789,134
"7977",15866,32
"7978",15384,10
"7979",76485,371
"7980",38713,192
"7981",31674,134
"7982",19962,14
"7983",17363,39
"7984",30979,0
"7985",15533,0
"7986",8412,0
"7987",7031,0
"7988",6645,0
"7989",606158,3772
"7990",341343,995
"7991",175898,3513
"7992",155999,799
"7993",136969,964
"7994",18869,10
"7995",12358,38
"7996",9225,16
"7997",4916,0
"7998",3743,1
"7999",117938,414
"8000",105606,285
"8001",104187,4283
"8002",78099,148
"8003",50271,31
"8004",24841,194
"8005",21968,157
"8006",15687,264
"8007",8413,21
"8008",7755,10
"8009",94237,684
"8010",44502,826
"8011",32945,67
"8012",21152,164
"8013",16868,109
"8014",56639,29
"8015",55331,218
"8016",21519,236
"8017",13625,5
"8018",12367,6
"8019",50773,126
"8020",36854,99
"8021",26487,128
"8022",15416,7
"8023",12473,9
"8024",23663,173
"8025",21853,357
"8026",16307,37
"8027",11392,26
"8028",9443,90
"8029",30892,31
"8030",12389,1
"8031",10912,19
"8032",9775,8
"8033",7010,10
"8034",15100,16
"8035",10958,15
"8036",6540,5
"8037",4648,0
"8038",3955,0
"8039",15697,45
"8040",14864,966
"8041",12316,51
"8042",9383,74
"8043",8467,84
"8044",59873,172
"8045",25540,132
"8046",22069,38
"8047",20137,60
"8048",19997,2
"8049",16847,96
"8050",12658,62
"8051",8067,30
"8052",6612,51
"8053",5389,21
"8054",41931,111
"8055",26576,332
"8056",24154,150
"8057",20011,42
"8058",10634,19
"8059",19942,99
"8060",7272,15
"8061",4056,75
"8062",3607,4
"8063",2494,16
"8064",33000,142
"8065",30186,395
"8066",12123,139
"8067",9889,11
"8068",9223,33
"8069",593011,2051
"8070",262222,478
"8071",228000,655
"8072",199903,563
"8073",158647,2556
"8074",8851,147
"8075",4680,5
"8076",4336,33
"8077",3006,2
"8078",1874,0
"8079",31820,91
"8080",9740,21
"8081",8868,0
"8082",8161,1
"8083",6436,2
"8084",143740,1123
"8085",77270,76
"8086",53195,78
"8087",42585,35
"8088",28084,76
"8089",42916,0
"8090",23560,0
"8091",19215,0
"8092",16869,0
"8093",16723,0
"8094",453596,5485
"8095",453595,5485
"8096",171336,657
"8097",141530,628
"8098",92376,127
"8099",154833,1209
"8100",84656,618
"8101",57960,288
"8102",30104,71
"8103",28974,544
"8104",29135,172
"8105",19877,39
"8106",18351,27
"8107",9226,53
"8108",8687,13
"8109",78863,539
"8110",22816,61
"8111",15846,63
"8112",10418,27
"8113",9561,53
"8114",73503,402
"8115",35860,179
"8116",25238,12
"8117",18605,54
"8118",15580,167
"8119",561871,3349
"8120",408567,2642
"8121",174666,768
"8122",143350,978
"8123",112601,546
"8124",27360,239
"8125",6655,49
"8126",6613,17
"8127",5696,7
"8128",3654,16
"8129",28038,58
"8130",10248,14
"8131",7452,17
"8132",5936,47
"8133",5269,55
"8134",107271,1281
"8135",78368,623
"8136",70170,1704
"8137",42247,594
"8138",37427,284
"8139",318547,799
"8140",205609,286
"8141",131992,797
"8142",91888,155
"8143",74220,277
"8144",199646,449
"8145",73964,162
"8146",69569,321
"8147",32502,303
"8148",26964,118
"8149",133585,182
"8150",93993,198
"8151",47628,94
"8152",31285,22
"8153",30414,72
"8154",43666,35
"8155",40874,423
"8156",36461,91
"8157",28521,83
"8158",23011,14
"8159",28563,168
"8160",11537,36
"8161",8650,10
"8162",7040,11
"8163",6908,22
"8164",87341,935
"8165",56249,711
"8166",27037,184
"8167",22671,139
"8168",18659,222
"8169",14650,129
"8170",14318,80
"8171",12478,29
"8172",9883,26
"8173",8959,101
"8174",37313,584
"8175",23648,71
"8176",12837,73
"8177",10323,274
"8178",9985,72
"8179",78504,74
"8180",71581,95
"8181",56449,298
"8182",29347,53
"8183",29116,128
"8184",66499,65
"8185",33104,22
"8186",28734,22
"8187",24320,14
"8188",22356,18
"8189",48458,623
"8190",16971,137
"8191",14023,31
"8192",10625,110
"8193",10545,80
"8194",43472,268
"8195",27827,96
"8196",16621,90
"8197",14704,58
"8198",14529,67
"8199",18198,43
"8200",16293,109
"8201",13767,123
"8202",10477,346
"8203",8706,320
"8204",32102,88
"8205",12901,2
"8206",8197,50
"8207",2320,0
"8208",1748,12
"8209",93100,752
"8210",30485,230
"8211",26107,103
"8212",12029,41
"8213",10334,25
"8214",31828,153
"8215",16969,43
"8216",13853,44
"8217",12954,62
"8218",9876,53
"8219",33396,79
"8220",15618,85
"8221",14697,100
"8222",8358,18
"8223",7240,10
"8224",31720,213
"8225",24070,180
"8226",16258,166
"8227",11232,29
"8228",8166,38
"8229",65556,193
"8230",46574,749
"8231",28195,77
"8232",21284,94
"8233",19849,61
"8234",41227,80
"8235",38287,561
"8236",26211,471
"8237",12858,35
"8238",12041,12
"8239",3852,1
"8240",2736,0
"8241",2507,0
"8242",1466,1
"8243",1276,0
"8244",37548,106
"8245",21021,22
"8246",19182,78
"8247",16439,118
"8248",13118,16
"8249",108818,755
"8250",47530,154
"8251",43525,566
"8252",37355,117
"8253",29377,43
"8254",31892,1085
"8255",19058,362
"8256",11253,52
"8257",8235,16
"8258",6547,17
"8259",21909,178
"8260",16279,61
"8261",14186,81
"8262",7373,25
"8263",6370,18
"8264",278990,7680
"8265",221100,14814
"8266",122023,342
"8267",80097,71
"8268",53867,1488
"8269",25834,39
"8270",15065,17
"8271",11022,12
"8272",8658,27
"8273",4274,3
"8274",160576,288
"8275",132413,753
"8276",73737,79
"8277",53335,147
"8278",46280,139
"8279",57428,842
"8280",22949,47
"8281",18261,132
"8282",12235,41
"8283",6552,7
"8284",26864,175
"8285",22394,216
"8286",10357,32
"8287",6939,16
"8288",5757,17
"8289",29912,124
"8290",20126,153
"8291",14232,14
"8292",9806,27
"8293",8062,83
"8294",28948,139
"8295",28389,75
"8296",18718,121
"8297",16110,157
"8298",13159,103
"8299",32091,258
"8300",25799,134
"8301",20894,368
"8302",12678,66
"8303",10825,43
"8304",109192,164
"8305",98082,324
"8306",52487,113
"8307",51612,359
"8308",21422,459
"8309",127071,113
"8310",109976,464
"8311",75682,196
"8312",58977,231
"8313",48047,48
"8314",63676,383
"8315",24376,311
"8316",22337,230
"8317",19874,16
"8318",15596,130
"8319",33240,79
"8320",15369,23
"8321",12164,39
"8322",10648,62
"8323",9439,50
"8324",56374,171
"8325",36847,143
"8326",21811,30
"8327",13095,6
"8328",12510,20
"8329",30178,29
"8330",20246,24
"8331",19969,18
"8332",15046,17
"8333",9188,0
"8334",90813,204
"8335",78213,524
"8336",48696,439
"8337",34842,86
"8338",33799,61
