,userid,commentid,username,content,timeStr,likedcount,hug,replycount
10,1661621805,3349251276,不染牧,佛：何曾不度，她不愿佛，又能如何,2020/6/20,2,FALSE,0
11,423491756,3349008583,我会在这里等着你,佛曰:yes，i渡,2020/6/20,2,FALSE,0
12,1896302319,3348462644,日月当空曌-123,《度我不度她》我成绩始终差不断的是鞭打老师会懂的吗背书声变沙哑不断的在挨骂放学后不回家害怕被妈妈打孤单在马路上又想去泡网吧可兜里没钱啊,2020/6/19,1,FALSE,0
13,3250005008,3348206740,DREAM朝,我的一个道姑朋友好听,2020/6/19,2,FALSE,0
14,385134660,3348115153,恰似一场人间喜剧_,因为你心中有佛，而他心中只有你,2020/6/19,0,FALSE,0
0,387440031,5905058852,一只斑马猪,在一个无趣的app上认识了一个有趣的人，因为他喜欢听网易，爱屋及乌，不知不觉一个不听网易的人，等级到了7，每天会时不时的打开他的听歌排行榜，听他冲前排行的歌，从来没向他表达过喜欢他，后来他结婚了，就再也没打开过网易，今天是第3年249天，我再次打了的网易,2天前,0,FALSE,1
1,1625404414,5902124138,白海拾荒鱼,今年20，去广州穷游了14天，终于知道大城市和四线城市的差距，那种地方容不下我，同样我也不属于那里，我还喜欢在乡野里哼着我最喜欢的民谣。,7天前,1,FALSE,0
2,1414480755,5902105728,猫猫扎扎,其实人要一直往前走，不要让过去成为现在，成为未来的阻绊。我一直想跟你拥有很好的未来。,7天前,0,FALSE,0
3,1905441424,5899389663,夏天不会回来_,明天会好的吧,5月1日,0,FALSE,1
4,563222348,5898410362,无聊先生丨,初恋分手后1年后结婚了，第二年问我借2000块钱，我问够不够，转过去2500，后来她说：我不准备还你钱了，我要你这辈子都记得我欠你钱不还。我说好的，然后把她所有联系方式删除，她怎么会知道，我忘不掉的是那2500块钱吗？傻孩子，我还真忘不掉！妈的！还钱！！！！,4月29日,0,FALSE,0
5,555718205,5897796686,那女孩就在哪,何以解忧？唯有邵帅[可爱],4月28日,2,FALSE,0
6,614751362,5895899679,夨择,别忧虑了，明天会好，只要我还活着，我便有时间去闯荡,4月24日,2,FALSE,0
7,1866163985,5895362322,不能长时间看手机,人到中年，还没实现自己的梦想,4月23日,1,FALSE,0
8,65387261,5895175035,好听的老王,低吟那段听着听着就流眼泪了……,4月23日,2,FALSE,0
9,1876203446,5894053521,leo1ordk-0,本来想写好多东西，想了好多，后悔了这大学四年，但后悔无用，回忆也只是徒增烦恼，明天会好的吗。四年后若记得，再回来看看吧。,4月21日,1,FALSE,1
10,4888928785,5892729124,云上rocker,帅,4月18日,0,FALSE,0
11,428775708,5891935448,DIAOWEILIN-,没有奔头的日子有些窒息,4月17日,0,FALSE,0
12,6317594451,5889673020,站着想事情,我好像知道高中要考个好大学的意义了。撇开教学的高低，舍友，环境。,4月12日,2,FALSE,2
13,3927354806,5886422883,_是药三分毒,解忧就找《解忧杂货店》,4月8日,0,FALSE,0
14,1602316745,5883454372,夜里-太阳,流泪了就把头抬起来没有钱吃饭就少吃一顿爱情没了就没了不开心就吃孤独了就去跑步太压抑就去听心理学类的书籍小病就忍着大病就等死别不开心因为在你看不到的地方有人比你还惨今天还活着就已经赚了,4月5日,5,FALSE,0
0,382334041,5900688448,ai酒生,朋友们永远不要和不回应你的人交付真心不要消耗自己的情绪价值记得按时吃饭早点睡觉还有记得要好好爱自己.,5月3日,3,FALSE,0
1,5084934127,5900270498,人面鬼心2021,“生活永远没有你想象中的那么美好，但它也没那么糟”。,5月2日,2,FALSE,0
2,1609838550,5899490641,縟kk,那我们下个路口再见吧,5月1日,0,FALSE,0
3,8435016715,5899213114,遗憾成了常态_x,散伙是人间常态我们又不是什么例外,4月30日,1,FALSE,0
4,582868333,5899085931,以上所有言论不代表我个人,偏偏是我最喜欢的人没有喜欢过我,4月30日,4,FALSE,0
5,8435016715,5896515841,遗憾成了常态_x,你拿时间和我告别我拿回忆和你相见,4月25日,4,FALSE,0
6,1371559838,5895164987,沉沦于海岸,倘若有天有个人可以像一块橡皮擦把我过去的难过与心结都擦掉我就原谅这一切,4月23日,0,FALSE,0
7,3270441337,5895075117,ooooooooro,你呢你怎么样,4月22日,0,FALSE,0
8,382334041,5894470006,ai酒生,我们每一个人都是小王子，孤独，尝试去改变，最终还是要回归孤独。,4月21日,0,FALSE,0
9,1939411958,5889330506,忧郁小役,哪有什么突如其来的冷淡只是他从一开始就没多喜欢你.,4月12日,1,FALSE,0
10,1375916193,5888734334,佐以先生-,你知道最心酸的是什么吗，很久没联系的你给我发了一条消息，然后撤回去了，我还傻乎乎的问，怎么啦，你没回。后来第二个人也是一样，我才知道，这是在试探，我们还是不是好友。,4月11日,1,FALSE,0
11,503148892,5885815096,时三YOYO,胡思乱想太累了，患得患失太累了，我还是不适合谈恋爱实在不行算了吧,4月8日,1,FALSE,0
12,565843077,5883789327,总让我想念,我知道你对我，其实没那么喜欢,4月5日,0,FALSE,0
13,3997786424,5883174375,Falling-into-Heaven,明天就要试婚纱了，可惜啊，不是给你看的，拜拜,4月4日,2,FALSE,0
14,1919769258,5878811978,卡皮尔卡丹,即使没那么喜欢我，我还是愿意沉沦了,3月29日,0,FALSE,0
0,7961646657,5904014987,云村村民165876995076221,我一男的，总是去KTV唱陈雪凝的歌，朋友都觉得我不太正常。,4天前,0,FALSE,0
1,640742497,5903765828,馒头的一只喵,躲进人群的角落，也躲不过偏见和不喜欢，十几岁的时候以为以后就会好的，二十多岁却发现，有些东西本来就是根深蒂固的，时间久了，不过是更蚀骨而已,4天前,1,FALSE,0
2,106834895,5902438281,一只硅鼠,“立夏了，可我也累了”,7天前,0,FALSE,0
3,476089273,5902080153,陈泽森-_,19岁生日啦又是没人祝福的一次生日喔要更开心喔成为更好的人,7天前,0,FALSE,1
4,3937294936,5901816515,Macherie__,19年很喜欢听,5月5日,0,FALSE,0
5,8063005299,5901536220,用户8063005299,通过白山茶认识你太爱了,5月5日,1,FALSE,0
6,8454862997,5901390215,SzMyJxg,好像写的就是我有一点点讽刺,5月4日,3,FALSE,0
7,1322452819,5900934673,明天叫我亿万富翁哦,没人心疼我我就自己心疼自己,5月3日,0,FALSE,0
8,495675121,5900791756,讲不听233,一切都会好的，对吗，没有人心疼自己那就自己心疼就好啦,5月3日,0,FALSE,0
9,1598436486,5899041825,我们没有1后,要是有人心疼我，我也不会卑微成这个样子,4月30日,6,FALSE,0
10,558892814,5898548284,归鸟啼,好像进重症监护室,4月29日,0,FALSE,0
11,391489104,5898526604,卮言o,考公被逆袭第四天了，还是走不出来，每天做梦都在答题，真太累了,4月29日,0,FALSE,0
12,1408567008,5896544971,Centaurea_hj,好像除了家人真的很少有人心疼我,4月25日,4,FALSE,0
13,495284957,5893788529,宇宙霹雳超级无敌霸王龙,真的好好听！！！,4月20日,0,FALSE,0
14,3901903041,5893782143,2020生活加油,1,4月20日,0,FALSE,0
0,8559225410,5905864545,星期晚的海棠,给你们说一件事情，我喜欢这首歌的原因，原因就是以前喜欢过一个男生，然后呢，他喜欢一个女生，那个女生在学校主办的一个晚会上唱了这首歌，然后我喜欢的男生全程都在听那个女生唱歌，然后看那个女生之后呢，我发现我喜欢那个男生，喜欢上了那个女生我就觉得他应该是因为她的歌声，所以才会喜欢上,14分钟前,0,FALSE,1
1,7939401549,5905768097,小峰Crazy,我真的恶心透了现在的恋爱观，从最早的男孩子只吃蛋挞边和草莓屁股，为了什么狗屁仪式感，一味的索取。到后来的恋爱，把星座看的比什么都重要，再到现在的一年四季的第一杯奶茶。所有人都在教男孩子怎么付出，却没有人教女孩子该怎么好好爱男孩子,9:20,3,FALSE,0
2,3426149788,5905695747,uilkA,我们都是恋旧的孩子,2:26,0,FALSE,0
3,454895609,5905674522,不够种,‘连一个说话的人都没有’,1:32,1,FALSE,0
4,8554486103,5905651369,倩倩_ZHNg,&真心找个男朋友dd,0:43,0,FALSE,0
5,8014098460,5905523272,小甜甜_7g2x,:真心找个男朋友q我↑↑↑↖↖,昨天21:47,0,FALSE,0
6,8554511955,5905497300,小甜甜_SYdx,《真心找个男朋友dd》,昨天20:59,0,FALSE,0
7,8551744183,5905473276,小甜甜_DPg8,#真心找个男朋友q我↑↑↑↖↖,昨天20:14,0,FALSE,0
8,1779938008,5905376469,你是我的理想阿,两个自卑的人不能在一起真的没结果,昨天16:20,0,FALSE,0
9,557053562,5905373674,___执_,梦回2019,昨天16:18,0,FALSE,0
10,8551378096,5905357993,妮妮_QXjX,~真心找个男朋友dd,昨天15:14,0,FALSE,0
11,266428688,5905244875,兰若寺的猫,高考复读的时候压力很大，平时就会听歌来排遣，陈雪凝的歌真的就像酒馆中的酒，让我暂时忘记烦恼，短暂烂醉于此,昨天09:04,0,FALSE,0
12,3583931163,5905097792,饼干当铺,你刻意错开的目光真的很伤人,2天前,0,FALSE,0
13,1305191132,5905043803,来一杯醋泡柠檬,给你们讲个故事吧，给她洗过头，给她吹头发，卸过妆，给她熬了无数次红糖水，她生病了带她去看病，晚上感冒了，我给她跑出去买药，给她买过姨妈巾，给她做饭，睡觉给她讲故事哄她睡，她睡着了，我默默的抱着她睡着，我很爱她，所以我现在依然记得她背叛我的样子,2天前,1,FALSE,0
14,8551422901,5904986055,妮妮_qUaE,.真心找个男朋友dd,2天前,0,FALSE,0
0,580137920,5437734399,森屿冉,谢谢你给我上了一课我只知道你不应该这样对我,2021/10/15,20,FALSE,0
1,1350459883,5437717849,Boomyya,从他以后，我对摩羯座的男生就有了执念,2021/10/15,7,FALSE,0
2,341079408,5437711023,吳彥祖_c4F2,？,2021/10/15,3,FALSE,0
3,447375250,5437114004,暗夜里着迷,可以听了,2021/10/14,9,FALSE,0
4,589049820,5437051339,stevenemmm,终于可以听了,2021/10/13,11,FALSE,0
5,1290230487,5436765648,晚上去跑步_,终于又能听了,2021/10/13,7,FALSE,0
6,359601698,5436627465,_哑巴,终于又可以听了！,2021/10/13,5,FALSE,0
7,492905708,1634420286,youAa,如果不能让她幸福，那就祝她幸福吧。,2019/9/21,103,FALSE,0
8,1673807354,1515209305,月华如练-长是人千里,记住你答应过自己的，一直往前走，别回头。-------宫崎骏《千与千寻》,2019/6/8,119,FALSE,0
9,1673807354,1515200449,月华如练-长是人千里,因为遇见你，我才知道我也能拥有美丽的记忆。所以，无论你怎么对待我，我都会用心去宽恕你的恨，用心去铭记你的好。路我就陪你走到这里了，过去的日子很开心，以后可能没有人像我对你这么好了，别哭哦。你说过要去更高的地方，那就继续跑吧，千万别停下，风景再好看也不要停下了。,2019/6/8,67,FALSE,0
10,1673807354,1515216238,月华如练-长是人千里,又放到了这首歌。那这段台词就当我为无法留言的大家说的吧。,2019/6/8,43,FALSE,0
11,1673807354,1498542990,月华如练-长是人千里,萍水相逢的滋味最难受，我现在和你做朋友，这一分手却往往是永远。（电影中央车站（巴西））,2019/5/23,63,FALSE,0
12,1673807354,1486850506,月华如练-长是人千里,梦里梦到的人，醒来时就该去见他，生活就是这么简单(出自法国电影—新桥恋人),2019/5/12,77,FALSE,0
13,1673807354,1482736359,月华如练-长是人千里,为什么五月的评论里只剩我一个人沉默,2019/5/8,85,FALSE,0
14,1673807354,1480445360,月华如练-长是人千里,夜深人不静,2019/5/6,63,FALSE,0
0,490177965,5212142233,嚣灬器,跌跌撞撞你进了我的内心。又叫我开心的走,2021/1/19,10,FALSE,0
1,380787964,5211970545,五月的月亮啊,我看他挺快乐的,2021/1/19,13,FALSE,0
2,1606143886,5211888258,网易CC慕修言,这段感情是我自己搞砸的我不怪你所以我就慢慢熬熬过去了我就重新开始熬不过去我就瞒着所有人继续爱你,2021/1/19,18,FALSE,0
3,1767813398,5211788436,寻找Someone,准确识别出虎二的声音，这也说明了他的成功,2021/1/19,4,FALSE,0
4,1514701408,5211779783,共你结局180709,我可以当你的舔狗，单向奔赴，害怕你习惯了高高在上。其实我忘了你也可以成为别人的舔狗单向奔赴。这一点可能我们很默契吧,2021/1/18,2,FALSE,0
5,256119841,5211509512,你辛苦的事情太多了,宇宙什么都有，却叫太空，就像我们身边的人都爱我们，我们却还放低身位去奢求爱一样。一个人在困境中也可以很酷，哪怕你只是一个失败者，又有什么关系？只要你的内心足够强大，你就可以蔑视所有人。,2021/1/18,2,FALSE,0
6,1344036066,5211442695,白日熠熠,不快乐的是我。,2021/1/18,2,FALSE,0
7,1657614576,5211458227,人间清醒大宝贝F,今天有人问我喜欢听什么歌，我告诉他我在单曲循环这首歌,2021/1/18,1,FALSE,0
8,487461060,5211318174,奔涌向前永不回头,我不希望你快乐但你应该很快乐吧,2021/1/18,3,FALSE,0
9,602593658,5211078221,苗苗Ly_,我也不会再对谁满怀期待,2021/1/18,1,FALSE,0
10,426356537,5211083107,A_107,遇见了，就珍惜彼此吧，既然相互喜欢，那谁愿意失去对方，一个愿意哄一个愿意低头，感情才会继续，其实就怎么简单。[可爱][可爱],2021/1/18,1,FALSE,0
11,1862369093,5211064364,万里星河点长安,没有，一点都不快乐,2021/1/18,1,FALSE,0
12,617824959,5210998160,风声簌簌-,离开我你快乐吗,2021/1/18,1,FALSE,0
13,1520393792,5210893648,Ethereal-Y3,没有人会像我这样爱你了…,2021/1/17,3,FALSE,0
14,4018907041,5210784105,G-L97,一晚上听了140遍29400秒490分8.16小时代表着我们3年的感情结束了你应该很快乐吧往后的日子只能别人照顾你了（全亚文）2016.9.24,2021/1/17,0,FALSE,0
0,4980400438,5905796564,风倾绪,谁都可以的话真的没必要是我,10:35,0,FALSE,0
1,8043330474,5905593073,我在湖南想你,从此山水不相逢不问旧人长与短,昨天23:31,1,FALSE,0
2,1824723861,5905166401,吃不饱的阿泽,或许她某天也会后悔错过我，又或者这是我的幻想,昨天01:07,0,FALSE,0
3,1295678670,5904742642,李舜生_BLACK,嗷.2023啦,2天前,0,FALSE,0
4,6290707512,5904645663,jzjndnd_VLXv,今天，玩了7年的异性朋友有男朋友，我却哭了才来听这个歌,3天前,0,FALSE,0
5,1308552305,5904329217,Swcake,堕落，duo，字都认不明白,3天前,2,FALSE,2
6,1600844337,5903597192,愿做你的小晴天_,突如其来的你让我措不及防,5天前,0,FALSE,0
7,3383820807,5903527929,记得不梨不弃,[多多耍酷],5天前,0,FALSE,0
8,8397276942,5903495745,哪里又有你,我闭上眼睛，不能看见自己，却能看见你,5天前,2,FALSE,0
9,1616670093,5903198048,Edwfu,生命最美的过客谢谢你给的沉默,5天前,1,FALSE,0
10,3286066699,5903055319,DC12day,所以开始的双向奔赴最后的遗憾离场，一个人的维持怎么也留不住一个只会逃避的人,6天前,0,FALSE,0
11,1736173447,5902593182,澈夜蓝凌04,梦回18年夏天,6天前,4,FALSE,0
12,2054161468,5902354019,Oh-Huh,我老想着下次见面要拍张合照还没来得及拍一张我们就分开了,7天前,2,FALSE,0
13,502010572,5902155114,#NAME?,不做玫瑰做你心上的野草吹不尽春又生,7天前,2,FALSE,0
14,1661726238,5901894067,千城陌雪-,重温一下,5月5日,0,FALSE,0
0,1456634804,5905658624,不要芝麻-,谁懂其实我脆弱到不行,0:57,0,FALSE,0
1,624831833,5905415576,G-303,这个前奏[晕],昨天18:15,0,FALSE,0
2,3909893494,5905352233,尤友-,我想问问各位女孩子们，你们有人会愿意花钱在网上算是雇一个人每天和你聊天，给你说早安，晚安，哄你睡觉，听你诉说你的心事，不开心了就找他，每天会哄你开心消息秒回，绝对不冷暴力，就算没秒回也会告诉你刚刚他去做了什么也就是每个女孩子的梦中男友，只不过是雇的，换成是你，你愿意吗？,昨天15:00,0,FALSE,0
3,605113472,5905148142,熙米鹿cyjm,我以为曾经是鹦鹉的,昨天00:28,0,FALSE,0
4,253200023,5904890579,fisssy,听你喜欢的歌看你喜欢的电影吃你喜欢的食物我爱你我愿意改变自己变成你喜欢的样子,2天前,0,FALSE,0
5,343719296,5904658610,3Eoo,就像是黄粱一梦，我的位置从没摆正,3天前,1,FALSE,0
6,482473555,5904090657,近况快乐吗,晚安小田,4天前,1,FALSE,0
7,1435395708,5903982996,三月的梧桐,听到鹦鹉就想到哲赢啊啊啊啊啊,4天前,0,FALSE,0
8,3909893494,5903659791,尤友-,陌生人，最近的你难受吗？压力很大吗？还放不下吗？想找个人陪你聊聊天，给你安慰，与你打打游戏吗？我来！不用问我为什么，因为我也不知道为什么，大概就是世间疾苦…人是孤独的（因为这个字没有偏旁）我想来做你的这个偏旁，同时你也成为了我的偏旁…,4天前,0,FALSE,0
9,617293966,5903563406,cx330-4-2,真的很好听，歌词也很好,5天前,0,FALSE,0
10,332943291,5903367086,雁落回南,好听,5天前,0,FALSE,0
11,482473555,5903010803,近况快乐吗,晚安小田,6天前,0,FALSE,0
12,619288841,5902838602,是小rong哦,比起轰轰烈烈后.只剩下敷衍和厌倦的感情.我更喜欢简单.真诚.愿意听我碎碎念的人。,6天前,0,FALSE,0
13,620129102,5902202126,LixyMillion,在空的房子对着镜子重复台词,7天前,0,FALSE,0
