,userid,commentid,username,content,timeStr,likedcount,ip,time,ishug,replycount
4,14140598,5642639,鵉喜隱山浪裡個狼,已经长大的孩子们好啊[爱心],2014/11/10,6892,,1.4156E+12,FALSE,13
0,41749212,5648295,香磷永恒,邱磷我好想你，好想你能回到我和女儿身边，你知道吗你女儿都五岁了,2014/11/10,30032,,1.41562E+12,FALSE,336
1,5813521,7782080,FrankyXu,异地恋贵在包容与坚持，一个女人当年在另一半球电话里唱到哭，现在她是我老婆，也祝愿你们正在异地恋的恋人们会最终走到一起。,2014/12/28,14384,,1.41973E+12,FALSE,94
2,19209087,123846865,帐号已注销,2000多公里的距离，9岁的差距，很多人的反对，但是我还是用我最后的生活费买了这张去广州的车票。因为我想你了！我不怕。我在另一个城市会照顾好自己，别人的反对让我像一个战士，而我想保卫的就是这段不被别人看好的真情。还有一个小时就要见到你了，我在高铁上却把妆哭花了,2016/2/26,9631,,1.45649E+12,FALSE,145
3,48660605,14289927,jin78,爱上一首歌可能不是因为旋律多动听，嗓音多感人，而是因为，你恰好也有个故事。,2015/4/4,7535,,1.42814E+12,FALSE,10
4,2912057,10429966,爱武,如果女朋友给你发这首歌，那表示她想你了，亲们一定要记住,2015/2/10,5315,,1.42352E+12,FALSE,26
0,403925041,611206385,若水凡烟,故事我还没讲完你就说你听过 ，时间再经过也带不走你的偏颇 。,2017/11/11,10764,,1.51035E+12,FALSE,7
1,82285657,611214583,冯小钰,“年轻时你做了一个决定，要把生命献给爱情。后来你没死，年轻替你偿了命。”之后在碌碌叨叨的日子里我们都老了。,2017/11/11,9348,,1.51036E+12,FALSE,11
2,82448569,611247250,Mrrrrr大昕,是什么心情才能唱出这种歌…,2017/11/11,5992,,1.51036E+12,FALSE,54
3,355491181,612312689,赵大雄_,听到最后一句，心疼花粥，也心疼自己。有时候在音乐道路上奔波发现离初心越来越远。真的该停下脚步好好休息。假如生活欺骗了你，你就欺骗回生活,2017/11/12,5900,,1.51046E+12,FALSE,1
4,560139134,645096301,用户560139134,现在是2017年12月18日，，这首歌我单循了一天加一个晚上，我，真的累了，不想走了，写完自书遗嘱，去红十字会签订身后捐献协议，去最高的楼，听完自己最喜欢的歌，对不起，很对不起，原谅我这仅仅一次的勇敢和固执吧，让我也有资格作一次主吧，请记住17岁的周安洁很可爱，永别,2017/12/18,4956,,1.51359E+12,FALSE,713
0,31839949,11411866,丹原上,他是假霸王，你是真虞姬。,2015/2/25,78737,,1.42487E+12,FALSE,234
1,60152255,58130938,山河入梦_,我一生遇见了三个戏子，源稚女，解语花，程蝶衣。个个入我心中。,2016/1/1,77641,,1.45164E+12,FALSE,1158
2,44837545,6946926,琴瑟逸,看到底下有说河图声音不适合唱古风的，我觉得一个人一个感受吧。最开始听他唱歌也没觉得多好，但是慢慢觉得声音里面真的有一种独特的味道。这种声音就像一条大河里面包裹着一条小溪，形容不来，越听越好听。,2014/12/11,36709,,1.41827E+12,FALSE,221
3,55838994,28244808,淡然听风,本是听书人，奈何入戏深。,2015/7/27,26910,,1.43797E+12,FALSE,32
4,33206793,6194743,帐号已注销,因为这是唱片的效果啊~ 从衰草连横向晚晴开始的那一段 感觉就像唱片机那种沙沙的声音,2014/11/23,25178,,1.41675E+12,FALSE,69
0,90943623,199082719,李小末Plus,小学时和同学老师打雪仗，不知是不是下手太重了，老师蹲在地上哭了起来，那时候就在想老师太不经打了，以前你用尺子打手我也没哭过呢。许多年后回忆起这件事忽然明白，也许她不是被打哭的。白茫茫的雪地中和一群单纯的孩子追逐打闹，她一定是被这景象触动了吧。毕竟在这个年纪不会再有人陪你打雪仗了。,2016/8/14,27622,,1.47119E+12,FALSE,79
1,252314336,315102413,11111111111111111我在你的,我想一直唱民谣，又想好好上班过上想要的生活，又一年过去了，有过梦想，现在没了。有过姑娘，现在没了。有过青春，现在没了。有个吉他，现在还在。就剩了吉他了？嗯，是的。我不想这条评论能有多少赞，我和你一样平凡，一样是一条民谣狗。我在苏州，你在哪里？最喜欢的一句口头禅送给你：嘿，加油！,2017/2/22,19117,,1.48774E+12,FALSE,151
2,122300715,331183927,我很Ok嗯,爸爸 今年就是十二年了 这么些年妈妈也有再找 去年夏天是真的找到一个疼爱她的人了 你的女儿也成年了 明年开始实习 虽然不是特别优秀 可是也在努力变好 爸爸 我很想你 去年父亲节 室友都在讨论和爸爸打电话说了什么 我瞧瞧写了封信烧给你 没有地址 你还能收到吗,2017/3/15,9756,,1.48959E+12,FALSE,134
3,15416431,242889159,ALYleslie,父亲走了快5年了，那是一个格外寒冷的二月，当时距离我高考还有不到四个月。爸爸，儿子现在长大了，也一直很争气，也可以真正的为我们的家做贡献了。第一次听到这首歌，内心深处的伤疤和最阴暗的地方啊，仿佛可以随着这嘶吼的歌声被撕裂，恐惧而不安。,2016/11/7,8667,,1.47853E+12,FALSE,14
4,358354322,334046070,哎呀你是从哪儿冒出来的_,看你们都那么文艺我也忍不住要抒发一下了。啊，大海，你都是水;啊，骏马，你四条腿。,2017/3/19,5614,,1.4899E+12,FALSE,34
0,110364218,347004214,大能人,じ我16歲時情商未發育成熟 冩出此非主流壹麯 不要往心裏去 好嗎‰,2017/4/4,132979,,1.49129E+12,FALSE,1355
1,125903725,453286822,陆晨风小朋友,"最近女朋友迷上王者荣耀
用了一个什么英雄完成了三杀，又自己推了人家的塔，当上了mvp,高兴的不得了
我看她截屏就问她干嘛
她说要分享
我嘲笑她，臭显摆什么
她一脸委屈的撅起小嘴“那上面说让我分享给朋友们哒”
真可爱",2017/6/27,98415,,1.49857E+12,FALSE,1069
2,337287863,344102852,彼得潘的谎言,我和你之间有山楂树，樱桃树，珊瑚树，菩提树，银杉树，梧桐树，白杨树，柳树，丁香树，白杨树，合欢树等10086种树,2017/4/1,59216,,1.49098E+12,FALSE,294
3,482244433,377370583,像昨天0209,16岁的时候 遇见一个月明风清般的人 我什么都没想 我只想爱他 现在有男朋友了 他很爱我 就像我那时候小心翼翼喜欢着你一样 可是我好像失去了喜欢别人的能力 想从别人身上找到你的影子 可是长得像你不行 声音像你不行 语气像你不行 不是你不行 翟彦荣 明天 明天我就不喜欢你了,2017/5/8,45208,,1.49425E+12,FALSE,339
4,102612631,430226307,Mirrors_J,你是我左锁骨中线与左侧第五肋间隙的交点[爱心],2017/6/6,42332,,1.49673E+12,FALSE,208
0,248908605,456295406,痴笑呐,世界上总有一朵相似的花，在红尘中开放。我不为成仙，只为在这红尘中等你，等你回来。,2017/6/30,28353,,1.49882E+12,FALSE,0
1,115030734,456259376,灰渡子,“不为成仙，只为在这红尘中等你回来。”一个女子的声音像是自那九天之上传来，让诸神都忍不住颤抖，天上地下，唯她独尊，选择了一条世人不可理解的路。,2017/6/30,17125,,1.49882E+12,FALSE,4
2,115030734,456264057,灰渡子,歌曲故事：【遮天原文】没有父母，只与一个少年与之相依为命，尽管贫寒，但他们很开心，每日都有笑容。那个少年是她唯一的亲人，他们相依为命，鬼脸面具是他们唯一的玩具，没有奢侈的珠宝饰品，少年为逗小女孩开心，用青铜片为她做了一个指环，尽管很粗糙，小女孩却当作了宝贝。,2017/6/30,13471,,1.49882E+12,FALSE,0
3,435774408,456295532,帐号已注销,“二十余万年前威震寰宇的女帝，一位强势的女帝，古来号称绝艳第一。她可以斩星辰、摘日月，杀遍人间，世上独尊，为古来最不可琢磨的女子，一个狠字震动万古。——她没有天赋，不能修行，但是却逆破天地，成为天帝，辉煌压古今，成为传奇。她，一直在红尘中渡过。”,2017/6/30,11141,,1.49882E+12,FALSE,0
4,115030734,456249830,灰渡子,最后少年终究没能逃脱宿命，喋血陨落在昆仑山仙池旁。后来，狠人大帝在成仙地建了少年的坟，之后更是一手断送了昆仑山孕育的成仙的希望。坟墓中，见到数十块碎片，拼凑成一个鬼脸面具，相伴在一片血衣前。,2017/6/30,10101,,1.49882E+12,FALSE,0
0,1355174,17013852,几分之几_,我就奇怪了 喜欢《化身孤岛的鲸》的就去那首歌底下去刷评论 跑到原唱底下刷“我还是喜欢xxx”的大概不是跟tf粉一个德行？喜欢谢安琪的歌迷来听一首谢安琪的歌 还要看你们说不如xxx 真是欺负kay在内地人气不高？个个振振有词的 你敢去林俊杰的《她说》底下说声“我觉得不如张碧晨唱的好”试试看？,2015/5/2,36093,,1.43058E+12,FALSE,144
1,20447147,7519170,西卡姑娘,我是因为化身孤岛的鲸来的。可能是先听那首 所以觉得歌词有点奇怪 可是我觉得原版女声很美 翻唱的歌词也不错呀 为什么一定要夸赞的同时踩着其他人身上呢,2014/12/23,16796,,1.41932E+12,FALSE,19
2,54724135,20335778,黄黄黄黄黄哈哈哈哈哈,《化身孤岛的鲸》改编自谢安琪《我们都被忘了》，由沃特艾文儿重新填词，徐泽，云の泣，不才，卡布（周深）等演唱，红极一时，歌词细腻优美又充满意境，原唱者谢安琪对改编后的歌词也大加赞赏。15年初，由音乐平台“爱原创”与该歌曲原作者及版权公司商谈后，买下了改编版权#喜好凭个人，部分听友自重#,2015/6/1,14954,,1.43315E+12,FALSE,35
3,616442,7138016,鎱壹飛,听了化身孤岛的鲸，还是谢安琪的这个好听,2014/12/15,10369,,1.4186E+12,FALSE,27
4,48890250,13901634,车尔尼雪夫斯基_,《我们都被忘了》讲的是两个好朋友，也许不是天天见面，但一相聚却能畅谈交心，交换都曾有过的刻苦铭心的爱情，有一样的微笑，也有一样的难过，回首过去，在雷声隆隆之中才忽然清醒，爱常常有始无终。谢安琪希望借着这首歌，抚慰你我都曾逝去的爱情，就像每个人身边的好朋友一样陪伴着你。,2015/3/30,9044,,1.42773E+12,FALSE,12
0,19527072,66204296,佞丑,徐佳莹每周唱什么我就循环什么。,2016/1/30,29377,,1.45408E+12,FALSE,37
1,91586030,126838288,摇摆德莱文,《我是歌手》8期以来，观众的表现一如既往的稳定，1秒飙泪，2秒起立，3秒大合唱，表情丰富，感情到位，节奏感和力度都把握得很好。在享受完一场听觉盛宴后，纷纷把票投给那个自己认为颜值最高的人。,2016/3/6,27142,,1.45728E+12,FALSE,128
2,47160733,66235208,大坏羹,徐佳莹决赛帮帮唱把Hebe请来吧哈哈哈哈[亲],2016/1/30,17051,,1.45408E+12,FALSE,15
3,33598931,66218226,崽二,徐佳莹《不醉不会》，把原版的舞曲改编成了三种层次，前面的一段改成了吉他、弦乐的伴奏，凸显了她的音色；中间一段加入节奏，让她多出一段“La La La”的自己名字的无词段，凸显想法；副歌又回到了舞曲的节奏上，表现她的律动。来自耳帝,2016/1/30,16498,,1.45408E+12,FALSE,14
4,115394308,72068244,冷酷崽,看不到命运，只看到紫薇。——来自深情尔康客户端,2016/2/19,10799,,1.45586E+12,FALSE,31
0,116210690,361211241,_星空下的榕树_,“可以做朋友吗？”这是故事的开始。                                                “还可以做朋友吗?”这是故事的结尾。,2017/4/20,201938,,1.49267E+12,FALSE,595
1,396715113,328371362,涛涛----,很多年后，汤姆老了，主人不再喜欢他，家里新来的猫咪也总欺负他。当猫咪们再一次将汤姆的食物扔出门外时，汤姆拖着已不再灵便的双腿走了好远，才将那块沾满灰尘的奶酪捡回来，他长舒一口气，在猫咪的嘲笑声中，小心翼翼地将奶酪放在墙角那个结满了蜘蛛网的老鼠洞即使他已经不在了…,2017/3/12,166635,,1.48929E+12,FALSE,624
2,291469612,344768366,不知汪的喵和不爱我的你,"我决定再加那个姑娘最后一次，六年了，如果她再拒绝，我真的要重新开始了，我不会在傻了，为了她我已经放弃了太多了，也辜负了太多了，趁着愚人节，给我加个油！
",2017/4/1,100965,,1.49106E+12,FALSE,480
3,105007532,325057052,非己非人,The truth that you leave，明明一首异常悲伤的歌，改编后，反而给人一种，我并不想让你离开，我们还会在一起，我们还有明天的错觉。或许这只是我听到的感觉。,2017/3/7,70775,,1.48889E+12,FALSE,45
4,368051053,457179755,众生皆苦唯有你是薄荷味的,楼下听到一个女孩子哭着打电话：“为什么不接我的电话为什么不理我？”以为又是个电话查岗女朋友，走过她身边时，听到她带着哭腔说：“你要说分手你就好好说啊，不要不接电话，别人会担心你的安全知道吗，你开车又爱走神，我好害怕你出事，分手就分啊你不要吓我…”感情啊，有多伟大就有多卑微。,2017/7/1,69314,,1.49889E+12,FALSE,96
0,39320942,191988605,疯狂加班ing,你可以觉得你们诗，胖子的好听，什么排骨的好听，这都是可以的，安利的地方多了去了，你们可以去那首下面尽情的安利，没人说啥，但这是原唱，不是翻唱，你们不要搞混了，这是原唱，我已经看到有人说这是翻唱了。这是原唱，这是原唱，这是原唱，这是原唱，这是原唱，这是原唱，这是原唱[发怒],2016/8/1,22291,,1.47004E+12,FALSE,0
1,62953339,18334448,_Vkjoo,怎么停都是君臣bl情节的一定不止我一个,2015/5/15,16684,,1.43166E+12,FALSE,0
2,117625961,135134987,柳岸迎归棹,我祝王爷万寿无疆，拥万里江山，享无边孤单。,2016/3/28,10664,,1.45918E+12,FALSE,0
3,30478459,5621173,毕竟我还只是一只小猫咪,想象出一部撕心裂肺的文～,2014/11/9,9141,,1.41552E+12,FALSE,0
4,19047886,10450078,这个是我呀呀,我觉得吴琼唱出大气和苍凉无奈，班长的唱出委婉柔美是怎么回事[汗]还是比较喜欢吴琼版,2015/2/10,7482,,1.42353E+12,FALSE,0
0,39760804,46154091,离瞳,拉室友一起入的坑，室友现在整天嘴边挂着要睡仙儿，不多说了，我去提刀了。[大哭],2015/11/11,45153,,1.44723E+12,FALSE,48
1,101028881,47261423,坂田家没有余粮啊,听仙儿的歌总有种“我是攻”的错觉[大哭],2015/11/16,27315,,1.44768E+12,FALSE,32
2,38193391,51133953,丶祭示羽,一点也不好听，我就听了几百遍就关了，你看我现在嘴巴还在自己动,2015/12/4,20310,,1.44916E+12,FALSE,135
3,64806657,124176212,这百年寂寞,妈个鸡[大哭]喜欢芊芊 也喜欢霜雪千年！可是我现在唱的是！落雨声滴答滴滴，烟云中追溯我是谁～拐不回去了！！！！！！！！！！！,2016/2/27,18036,,1.45657E+12,FALSE,86
4,99132111,46040312,Spell-forged,神速 前两天这还没有！！！！我每天只能打开B站刷着听,2015/11/10,8525,,1.44715E+12,FALSE,9
